ID,Year_Birth,Education,Income,Dt_Customer,Recency,MntWines,MntFruits,MntMeatProducts,MntFishProducts,MntSweetProducts,MntGoldProds,NumDealsPurchases,NumWebPurchases,NumCatalogPurchases,NumStorePurchases,NumWebVisitsMonth,Complain,Response,IncomeRaw,Living_With,Children,Family_Size,Is_Parent,TotalSpend,TotalPurchases,AvgPurchaseValue,RecencyYears,CustomerSinceYears,AvgFrequencyRate,CustomerValue,CLV,Churn,IncomeBracket,AgeGroup,Segment,SatisfactionScore,ChurnScore,PredictedSatisfaction_RF,PredictedSatisfaction_GB
9135,1960,Graduate,0.2274293775222313,2012-08-06,92,13,2,21,4,0,24,2,1,1,2,8,0,0,27203.0,Partner,2,4,1,64,6,10.666666666666666,0.2520547945205479,7.0328767123287665,0.8531359563693027,9.100116867939228,56.63247573719957,1,Low,Senior,0,2.549452701383706,0.65,2.8467518324897396,2.646784621346138
10623,1971,Postgraduate,0.4160565694082354,2013-11-15,2,28,0,4,0,0,0,1,1,0,3,5,0,0,48330.0,Partner,1,3,1,32,5,6.4,0.0054794520547945,6.002739726027397,0.8329529895025103,5.330899132816066,33.175619629710475,1,Middle,Middle-Aged,0,4.627888765143478,0.5,4.474162566212702,4.530260818847867
8151,2000,Undergraduate,0.2013231670297489,2012-12-29,6,16,36,21,20,62,108,1,4,1,3,8,0,0,24279.0,Partner,0,2,0,263,9,29.22222222222222,0.0164383561643835,6.871232876712329,1.309808612440191,38.27551834130781,238.1988490092573,0,Low,Young,0,4.977110285428564,0.1,4.695184769664933,4.911286303257201
10160,1966,Postgraduate,0.4393860933538088,2013-06-21,49,31,0,7,2,0,6,1,1,0,3,5,0,0,50943.0,Partner,1,3,1,46,5,9.2,0.1342465753424657,6.276712328767124,0.7965953731994762,7.32867743343518,45.60833151462243,1,Middle,Senior,0,3.510300422766852,0.65,3.55227187501566,3.5227062912856875
3386,2002,Graduate,0.2964626263347737,2013-06-21,71,34,4,66,3,10,20,1,2,1,4,7,0,0,34935.0,Partner,0,2,0,137,8,17.125,0.1945205479452054,6.2164383561643834,1.2869105332745705,22.038342882327015,137.1505373704179,0,Middle,Young,0,3.237231832690925,0.35,3.300640901883023,3.250208550114838
9925,1991,Postgraduate,0.3386932609549659,2013-05-25,97,127,1,56,0,1,31,3,4,2,3,7,0,0,39665.0,Partner,1,3,1,216,12,18.0,0.2657534246575342,6.219178082191781,1.9295154185022023,34.731277533039645,216.14208484964564,0,Middle,Young,0,2.9132792299371117,0.25,2.924558338635459,2.9581701028904672
182,1956,Postgraduate,0.3785043391307453,2013-05-11,62,284,0,55,0,6,52,4,6,2,5,8,0,0,44124.0,Partner,1,3,1,397,17,23.352941176470587,0.1698630136986301,6.353424657534247,2.675722294092281,62.48598533850797,388.8670991759941,0,Middle,Senior,0,4.210251077093755,0.1,4.322979682910407,4.449523819511832
11025,1971,Graduate,0.3099264311988857,2013-02-03,9,65,0,46,4,3,20,4,3,1,3,8,0,0,36443.0,Partner,2,4,1,138,11,12.545454545454543,0.0246575342465753,6.764383561643836,1.6261644390441474,20.40097205346294,126.96073815309842,0,Middle,Middle-Aged,0,4.900062209551347,0.1,4.6610126615659695,4.765160344570534
10203,2000,Graduate,0.2175368736830827,2013-06-30,77,11,7,9,3,1,11,1,1,0,3,7,0,0,26095.0,Alone,1,2,1,42,5,8.4,0.210958904109589,6.175342465753425,0.8096716947648624,6.801242236024845,42.325960369970296,1,Low,Young,0,2.8328246843894576,0.65,2.8810073099368068,2.841288653277514
3696,1975,Graduate,0.2580264990536052,2014-01-27,67,27,1,12,2,0,10,2,2,0,3,7,0,0,30630.0,Alone,2,3,1,52,7,7.428571428571429,0.1835616438356164,5.624657534246576,1.2445202143205063,9.245007306380906,57.53416791969334,1,Middle,Middle-Aged,0,3.196319374045322,0.65,3.380461525596407,3.285025452589063
9214,2001,Graduate,0.3657101532088139,2013-08-16,48,179,2,64,38,17,58,1,5,1,6,5,0,0,42691.0,Partner,0,2,0,358,13,27.53846153846154,0.1315068493150684,6.126027397260273,2.122093023255814,58.43917710196781,363.6827226899744,0,Middle,Young,0,4.283333473306532,0.1,4.600249908875965,4.383671286625883
35,1997,Graduate,0.212626334773758,2012-09-08,35,32,1,64,16,12,85,3,2,2,3,6,0,1,25545.0,Partner,1,3,1,210,10,21.0,0.0958904109589041,7.098630136986301,1.4087225009648785,29.583172520262448,184.1040422113335,0,Low,Young,0,6.667892968436181,0.0,6.594976687349748,6.360325829838663
2258,1996,Graduate,0.2781150673190243,2012-12-04,76,8,4,15,7,6,2,1,1,0,3,8,0,0,32880.0,Partner,1,3,1,42,5,8.4,0.2082191780821917,6.747945205479453,0.7409663012586276,6.224116930572472,38.734354313403585,1,Middle,Young,0,2.856885052849441,0.65,3.0982908333280927,2.9421119405552236
4437,1972,Graduate,0.5677118674333059,2013-04-24,65,112,6,92,3,9,38,2,3,2,5,4,0,0,65316.0,Partner,2,4,1,260,12,21.666666666666668,0.1780821917808219,6.391780821917808,1.8774110587226749,40.67723960565795,253.14540664194263,0,High,Middle-Aged,0,3.724850657133194,0.25,3.5896974209595056,3.721708013552213
8724,1992,Graduate,0.2396075140173565,2013-06-17,57,11,3,22,2,2,6,2,2,0,3,6,0,0,28567.0,Alone,1,2,1,46,7,6.571428571428571,0.1561643835616438,6.265753424657534,1.117184083952777,7.341495408832532,45.68810122431133,1,Low,Young,0,3.4312449263983376,0.65,3.443427353568868,3.475820287554373
10741,1961,Postgraduate,0.4073247384021999,2013-04-11,70,172,12,112,8,0,15,4,6,1,5,7,0,0,47352.0,Partner,1,3,1,319,16,19.9375,0.1917808219178082,6.413698630136986,2.4946604015378044,49.737291755659975,309.5285488596475,0,Middle,Senior,0,3.887238684549642,0.1,3.7120576895606647,3.8871813144084806
1991,1977,Graduate,0.385709438948609,2014-01-18,0,78,0,11,0,0,7,1,2,1,3,5,0,0,44931.0,Partner,1,3,1,96,7,13.714285714285714,0.0,5.832876712328767,1.200093940817285,16.458431188351337,102.42524557354952,0,Middle,Middle-Aged,0,4.850003697340803,0.2,4.486812920858876,4.693946155542878
11096,1962,Undergraduate,0.4956697975072319,2013-08-08,50,99,4,32,37,54,6,2,2,1,7,2,0,0,57247.0,Partner,1,3,1,232,12,19.333333333333332,0.136986301369863,6.142465753424658,1.9536128456735056,37.76984834968777,235.05192859636188,0,Middle,Senior,0,4.059258233547807,0.1,3.751694269736814,3.968338406461904
304,1991,Postgraduate,0.1894039498589336,2013-12-23,67,19,3,19,4,5,26,3,3,0,3,7,0,0,22944.0,Alone,1,2,1,76,9,8.444444444444445,0.1835616438356164,5.72054794520548,1.5732758620689653,13.285440613026818,82.67887150174911,0,Low,Young,0,3.3324593543439245,0.25,3.4108138578008953,3.437139013355292
3665,1987,Undergraduate,0.2105728366844041,2013-11-07,46,1,9,8,11,3,22,3,3,0,3,8,0,0,25315.0,Partner,1,3,1,54,9,6.0,0.1260273972602739,5.904109589041096,1.5243619489559164,9.146171693735498,56.91908730959346,0,Low,Middle-Aged,0,3.8169072737652474,0.4,3.806738636447187,3.864884966081972
10591,1979,Graduate,0.3741652083854148,2012-08-06,37,63,10,83,7,19,19,2,4,1,4,7,0,0,43638.0,Alone,1,2,1,201,11,18.272727272727273,0.1013698630136986,7.183561643835616,1.5312738367658276,27.98054919908467,174.1304860834743,0,Middle,Middle-Aged,0,4.285992281263372,0.1,4.174503106616864,4.125187489403832
5036,1994,Postgraduate,0.3658797900074997,2012-11-28,38,252,3,42,4,3,102,2,4,5,3,6,0,0,42710.0,Alone,1,2,1,406,14,29.0,0.1041095890410958,6.868493150684931,2.038292780215397,59.11049062624651,367.86048737448186,0,Middle,Young,0,4.626075941536541,0.1,4.96726751275591,4.724636581788685
8541,2000,Undergraduate,0.2049301810649619,2014-03-08,98,8,4,10,6,7,6,2,2,0,4,5,0,0,24683.0,Partner,1,3,1,41,8,5.125,0.2684931506849315,5.4301369863013695,1.473259334006055,7.550454086781031,46.98850729939017,1,Low,Young,0,2.4967517683223712,0.65,2.8503511652139566,2.6818000338346817
4368,1990,Graduate,0.4117710081782793,2013-12-03,72,42,7,43,20,12,10,1,3,0,4,6,0,0,47850.0,Partner,1,3,1,134,8,16.75,0.1972602739726027,5.761643835616439,1.388492629576795,23.25725154541131,144.7361339390932,0,Middle,Young,0,3.2103323981075342,0.35,3.2942580726831365,3.250208550114838
9671,1978,Graduate,0.1587800435698725,2014-01-26,47,14,3,21,2,1,28,4,3,1,2,8,0,1,19514.0,Partner,2,4,1,69,10,6.9,0.1287671232876712,5.682191780821918,1.759884281581485,12.143201542912248,75.57041043876568,0,Low,Middle-Aged,0,6.245732439116267,0.15,6.17477581637972,5.944412702003175
2256,1983,Postgraduate,0.2270365344094853,2014-03-29,33,17,0,3,0,0,1,2,1,0,3,6,0,0,27159.0,Partner,2,4,1,21,6,3.5,0.0904109589041095,5.55068493150685,1.0809476801579463,3.783316880552813,23.544598882999267,1,Low,Middle-Aged,0,3.928321159420528,0.5,3.943774569401534,3.956744467412257
4279,1973,Undergraduate,0.3376486554051641,2014-03-31,87,15,4,10,3,4,18,2,1,1,3,3,0,0,39548.0,Alone,2,3,1,54,7,7.714285714285714,0.2383561643835616,5.397260273972603,1.296954314720812,10.005076142131978,62.26428078790553,1,Middle,Middle-Aged,0,2.7170047155946047,0.65,2.8467518324897396,2.798736275100091
5371,1999,Graduate,0.1762794185921931,2014-04-08,0,6,16,24,11,0,34,2,3,1,2,7,0,1,21474.0,Alone,1,2,1,91,8,11.375,0.0,5.6136986301369864,1.4250854075158614,16.210346510492922,100.88134787383028,0,Low,Young,0,7.283962123662428,0.1,7.09939317689273,7.199385521450211
9460,1973,Graduate,0.1847166172636691,2013-04-18,74,30,3,47,19,21,42,1,3,2,2,8,0,0,22419.0,Partner,0,2,0,162,8,20.25,0.2027397260273972,6.383561643835616,1.2532188841201717,25.377682403433475,157.9321456894943,0,Low,Middle-Aged,0,3.1887096116726994,0.35,3.2942580726831365,3.2745430345742896
8692,1962,Graduate,0.3725938359344309,2012-09-12,50,90,17,97,15,6,15,6,4,1,5,8,0,0,43462.0,Partner,2,4,1,240,16,15.0,0.136986301369863,7.046575342465753,2.2706065318818043,34.059097978227065,211.95893062411255,0,Middle,Senior,0,4.293683979166253,0.1,3.811998817517798,4.124257095144923
8420,1980,Undergraduate,0.1212903110603192,2013-08-03,27,7,4,13,15,8,17,2,2,0,4,5,0,0,15315.0,Partner,0,2,0,64,8,8.0,0.073972602739726,6.219178082191781,1.2863436123348018,10.290748898678414,64.04209921470982,1,Low,Middle-Aged,0,4.226804102593935,0.5,4.255306530639843,4.259175365835817
7685,1988,Graduate,0.2795346594764473,2013-09-09,4,30,8,12,8,8,12,1,2,0,4,5,0,0,33039.0,Partner,1,3,1,78,7,11.142857142857142,0.010958904109589,6.180821917808219,1.132535460992908,12.61968085106383,78.53566937442183,0,Middle,Middle-Aged,0,4.736727826760431,0.2,4.474162566212702,4.620590926560428
10232,1973,Postgraduate,0.420243919860005,2013-11-05,9,174,18,81,28,6,24,3,3,2,7,3,0,0,48799.0,Alone,1,2,1,331,15,22.066666666666663,0.0246575342465753,6.010958904109589,2.495442114858706,55.06608933454877,342.6910899538266,0,Middle,Middle-Aged,0,5.309563699446546,0.1,5.137661033874277,5.26861216045019
4184,1960,Postgraduate,0.4502249919645727,2014-06-07,48,189,2,29,3,2,40,2,3,2,5,4,0,0,52157.0,Partner,1,3,1,265,12,22.083333333333332,0.1315068493150684,5.317808219178082,2.2565687789799074,49.83256053580629,310.1214321114173,0,Middle,Senior,0,4.138608697825247,0.1,4.014117207873765,4.179036708101071
891,1961,Postgraduate,0.2461340666404771,2013-09-07,60,6,0,2,2,0,1,1,1,0,2,5,0,0,29298.0,Partner,2,4,1,11,4,2.75,0.1643835616438356,6.032876712328767,0.6630336058128974,1.823342415985468,11.347150441298425,1,Low,Senior,0,3.1558002059449555,0.65,3.4180705943624643,3.330643372307171
10381,1989,Graduate,0.4103514160208564,2013-07-05,43,14,0,3,0,0,4,1,1,0,2,6,0,0,47691.0,Alone,1,2,1,21,4,5.25,0.1178082191780822,6.254794520547946,0.6395094174332019,3.35742444152431,20.894155644746615,1,Middle,Young,0,3.574290023509352,0.65,3.904494894489473,3.647832533052674
3525,1980,Graduate,0.3256133709510375,2012-12-07,19,12,0,4,0,0,1,1,1,0,2,7,0,0,38200.0,Partner,2,4,1,17,4,4.25,0.0520547945205479,6.895890410958904,0.5800556217719508,2.465236392530791,15.341829364668085,1,Middle,Middle-Aged,0,4.147953445051063,0.5,4.4545176290961495,4.259820315652932
6818,1984,Graduate,0.3862272775972287,2012-09-12,26,98,0,106,49,10,106,5,5,1,5,6,0,0,44989.0,Partner,1,3,1,369,16,23.0625,0.0712328767123287,7.112328767123287,2.2496147919876734,51.88174114021571,322.8740343630669,0,Middle,Middle-Aged,0,4.993212665512331,0.1,5.048717266940173,5.009802912244945
3526,1978,Postgraduate,0.3277829363237027,2014-01-27,58,32,0,5,0,0,1,2,1,0,3,7,0,0,38443.0,Partner,2,4,1,38,6,6.333333333333333,0.1589041095890411,5.64931506849315,1.0620756547041708,6.726479146459748,41.860689547927294,1,Middle,Middle-Aged,0,3.3428999892869293,0.65,3.4180705943624643,3.392796687463977
8181,1988,Undergraduate,0.329122174208064,2013-09-13,42,51,12,49,17,24,24,3,4,1,3,8,0,0,38593.0,Alone,1,2,1,177,11,16.09090909090909,0.1150684931506849,6.065753424657535,1.8134598012646792,29.18021680216802,181.596340358784,0,Middle,Middle-Aged,0,4.142977909976204,0.1,4.153627325438569,4.08377118960903
1029,1980,Postgraduate,0.559649655369451,2013-08-01,27,200,5,44,0,10,20,1,5,1,5,5,0,0,64413.0,Partner,1,3,1,279,12,23.25,0.073972602739726,6.2246575342465755,1.9278169014084507,44.82174295774648,278.9377661177664,0,High,Middle-Aged,0,4.65712541072745,0.1,4.631157599543833,4.641344335000078
7369,1991,Postgraduate,0.3145334095210885,2013-10-02,56,25,6,25,6,0,0,2,2,0,3,8,0,0,36959.0,Partner,1,3,1,62,7,8.857142857142858,0.1534246575342465,5.975342465753425,1.1714809720311783,10.375974323704725,64.57247996531308,1,Middle,Young,0,3.4704469808498235,0.65,3.4485268035433307,3.531003852175872
8159,1978,Graduate,0.4424574122352773,2014-04-01,10,117,0,22,13,0,30,3,4,1,3,7,0,0,51287.0,Partner,2,4,1,182,11,16.545454545454547,0.0273972602739726,5.605479452054794,1.9623655913978495,32.468230694037146,202.05853547749587,0,Middle,Middle-Aged,0,4.917641477567997,0.1,4.799331051062922,4.860112522364802
1160,1980,Graduate,0.1029427520445698,2013-08-23,48,9,4,17,10,2,7,4,3,0,3,8,0,0,13260.0,Partner,2,4,1,49,10,4.9,0.1315068493150684,6.106849315068493,1.6375056078959176,8.023777478689997,49.93412611914098,0,Low,Middle-Aged,0,3.8207684856286113,0.4,3.807910446240363,3.8723844124543176
10242,1976,Postgraduate,0.4083961287096889,2013-09-16,39,56,0,11,0,0,8,2,2,0,4,5,0,0,47472.0,Partner,2,4,1,75,8,9.375,0.1068493150684931,6.065753424657534,1.3188798554652217,12.364498644986451,76.94760184694239,0,Middle,Middle-Aged,0,3.948489590193301,0.2,3.9335688391456927,3.95416752439526
5253,1966,Postgraduate,0.4720634977322238,2013-07-09,85,145,13,46,17,2,4,6,4,2,4,7,0,0,54603.0,Partner,2,4,1,227,16,14.1875,0.2328767123287671,6.1287671232876715,2.6106392489941888,37.038444345105056,230.50020468504016,0,Middle,Senior,0,3.439268463198758,0.25,2.9638252169308537,3.1837961021172956
5966,1984,Postgraduate,0.3881736366558337,2012-11-10,64,203,0,10,0,0,2,5,3,1,6,6,0,0,45207.0,Partner,2,4,1,215,15,14.333333333333334,0.1753424657534246,6.846575342465753,2.190876350540216,31.402561024409767,195.42658639542776,0,Middle,Middle-Aged,0,3.876466210709097,0.1,3.637624252592716,3.7336748924228234
5081,1977,Undergraduate,0.4115120888539695,2013-10-20,54,9,0,16,6,6,10,1,1,0,3,8,0,0,47821.0,Partner,2,4,1,47,5,9.4,0.147945205479452,5.931506849315069,0.8429561200923787,7.923787528868361,49.31186175820866,1,Middle,Middle-Aged,0,3.3909449358414068,0.65,3.478850248783681,3.456983333048702
5123,1961,Postgraduate,0.2296346559051462,2013-04-15,57,37,12,23,8,11,52,1,2,1,3,7,0,0,27450.0,Partner,0,2,0,143,7,20.428571428571427,0.1561643835616438,6.438356164383562,1.0872340425531914,22.21063829787234,138.22277809898242,0,Low,Senior,0,3.523041397721824,0.35,3.4472395709174464,3.561111925589003
5756,1993,Graduate,0.3368004714117353,2014-04-03,64,46,0,7,0,0,2,2,2,0,3,6,0,0,39453.0,Partner,1,3,1,55,7,7.857142857142857,0.1753424657534246,5.4520547945205475,1.2839195979899498,10.087939698492464,62.779962994319426,1,Middle,Young,0,3.271339545548679,0.65,3.3881507904603354,3.348471808866339
8036,1981,Undergraduate,0.2242777043677011,2014-04-18,10,31,1,13,7,2,9,4,2,1,4,4,0,0,26850.0,Partner,2,4,1,63,11,5.7272727272727275,0.0273972602739726,5.558904109589041,1.9788072942336128,11.33316904879251,70.52936028135514,0,Low,Middle-Aged,0,4.805025188006195,0.4,4.611039051160819,4.6188324994635845
4179,1969,Graduate,0.2008053283811292,2013-08-20,94,8,9,9,2,5,22,1,1,1,3,4,0,0,24221.0,Partner,0,2,0,55,6,9.166666666666666,0.2575342465753424,5.9890410958904114,1.0018298261665142,9.183440073193044,57.15101846234933,1,Low,Middle-Aged,0,2.492814766093521,0.65,2.8467518324897396,2.632533058918366
3710,1994,Postgraduate,0.3388628977536516,2012-10-12,41,19,0,35,6,4,17,2,2,1,2,7,1,1,39684.0,Alone,1,2,1,81,7,11.571428571428571,0.1123287671232876,6.9890410958904114,1.0015680125441002,11.589572716581731,72.1250292937126,0,Middle,Young,0,3.8493332598644745,0.25,4.957454651827268,3.9542151449997136
6424,1987,Graduate,0.280775686582622,2014-01-30,9,12,6,2,11,2,16,1,1,0,3,4,0,0,33178.0,Partner,1,3,1,49,5,9.8,0.0246575342465753,5.7753424657534245,0.8657495256166983,8.484345351043643,52.80036390871215,1,Middle,Middle-Aged,0,4.47555422728957,0.5,4.474162566212702,4.446612555223837
4992,1985,Postgraduate,0.140432484554123,2013-09-19,12,6,4,16,3,10,30,3,3,1,2,7,0,1,17459.0,Partner,1,3,1,69,9,7.666666666666667,0.0328767123287671,6.131506849315068,1.4678284182305632,11.25335120643432,70.03263237265418,0,Low,Middle-Aged,0,7.031131609559992,0.3,7.000178105001018,6.981944201916946
5252,1979,Graduate,0.1980286418342202,2012-10-26,80,16,12,18,7,1,13,1,2,0,3,7,0,0,23910.0,Alone,1,2,1,67,6,11.166666666666666,0.2191780821917808,6.843835616438356,0.8767013610888711,9.789831865492394,60.92475774097539,1,Low,Middle-Aged,0,2.8410161890269063,0.65,2.8467518324897396,2.8676831374630902
7444,1979,Postgraduate,0.3610496053712367,2013-10-19,20,19,0,9,0,0,2,2,1,0,3,8,0,0,42169.0,Partner,2,4,1,30,6,5.0,0.0547945205479452,6.027397260273973,0.9954545454545456,4.9772727272727275,30.97490736166008,1,Middle,Middle-Aged,0,4.2496231477705235,0.5,4.442920652834381,4.284895417918089
6919,1988,Undergraduate,0.2186886182636334,2013-06-04,39,4,7,15,13,9,15,3,2,1,3,6,0,0,26224.0,Partner,1,3,1,63,9,7.0,0.1068493150684931,6.350684931506849,1.417169974115617,9.92018981880932,61.73601035844244,0,Low,Middle-Aged,0,3.9938470513553463,0.4,3.938946602919628,4.028015075639083
3537,1991,Graduate,0.2621245669797507,2012-08-17,57,31,3,31,2,8,4,3,3,0,4,8,0,0,31089.0,Partner,1,3,1,79,10,7.9,0.1561643835616438,7.098630136986301,1.4087225009648785,11.12890775762254,69.2581873080731,0,Middle,Young,0,3.632615830722832,0.4,3.511488634528128,3.6360031430559103
10277,1971,Graduate,0.253124888396843,2013-02-21,27,36,0,2,0,0,4,1,1,0,3,7,0,0,30081.0,Alone,1,2,1,42,5,8.4,0.073972602739726,6.6657534246575345,0.7501027538018906,6.300863131935881,39.211966573741485,1,Middle,Middle-Aged,0,4.035843107388597,0.5,4.255306530639843,4.131158069240694
1177,1976,Postgraduate,0.4275561587086176,2013-01-26,77,80,3,26,4,2,14,4,3,1,3,7,0,0,49618.0,Partner,2,4,1,129,11,11.727272727272728,0.210958904109589,6.6000000000000005,1.6666666666666663,19.545454545454543,121.63662251610806,0,Middle,Middle-Aged,0,3.255439955902297,0.25,2.9039578187966395,3.156551179888691
7141,1996,Postgraduate,0.1799757151530302,2012-12-29,15,88,10,46,2,3,64,4,5,1,2,10,0,1,21888.0,Alone,1,2,1,213,12,17.75,0.0410958904109589,6.846575342465754,1.7527010804321728,31.110444177671067,193.60866466151677,0,Low,Young,0,7.26536685507059,0.0,7.116799667965903,7.163763409746654
7232,1983,Graduate,0.3633709510374629,2014-02-11,99,55,0,6,2,0,4,2,1,1,3,5,0,0,42429.0,Alone,1,2,1,67,7,9.571428571428571,0.2712328767123287,5.495890410958904,1.273678963110668,12.190927218344964,75.86742015800424,1,Middle,Middle-Aged,0,2.4405829139429076,0.5,2.8467518324897396,2.626808786903128
8477,1966,Graduate,0.2180279275740152,2013-03-11,61,5,1,13,3,5,1,1,1,0,3,7,0,0,26150.0,Alone,3,4,1,28,5,5.6,0.1671232876712328,6.523287671232877,0.7664846703065938,4.292314153716926,26.712225864178368,1,Low,Senior,0,3.2045416045066184,0.65,3.4180705943624643,3.2706882455305974
2457,1985,Undergraduate,0.259553230241777,2012-10-26,23,8,4,5,15,2,11,2,1,0,3,7,0,0,30801.0,Partner,1,3,1,45,6,7.5,0.0630136986301369,7.0,0.8571428571428571,6.428571428571428,40.00672966476644,1,Middle,Middle-Aged,0,4.19163737300761,0.5,4.329562845972389,4.1878345194274536
7930,1979,Postgraduate,0.2245187671868861,2013-08-19,74,101,13,76,20,18,40,2,3,1,6,6,0,0,26877.0,Alone,0,1,0,268,12,22.333333333333332,0.2027397260273972,6.046575342465753,1.9845944721341189,44.32260987766198,275.8315266641713,0,Low,Middle-Aged,0,3.5158781839891007,0.25,3.47975102732096,3.598220656553594
4587,1954,Postgraduate,0.3863790578907896,2013-07-18,90,162,25,53,16,0,10,1,3,1,7,3,0,0,45006.0,Alone,0,1,0,266,12,22.166666666666668,0.2465753424657534,6.090410958904109,1.970310391363023,43.67521367521368,271.8026059085842,0,Middle,Senior,0,3.1290195778804386,0.25,2.957203829741358,3.169254952761306
6682,1983,Undergraduate,0.1539945001964215,2012-12-11,41,2,8,1,4,7,15,1,1,0,3,8,0,0,18978.0,Partner,1,3,1,37,5,7.4,0.1123287671232876,6.824657534246576,0.7326374949819349,5.421517462866318,33.73956187928717,1,Low,Middle-Aged,0,3.694266172076494,0.65,3.9084294718738617,3.743644042442946
6222,1977,Graduate,0.1861004964108424,2013-10-28,28,25,0,8,2,0,2,2,2,0,3,7,0,0,22574.0,Partner,3,5,1,37,7,5.285714285714286,0.0767123287671232,5.980821917808219,1.170407695831425,6.186440677966102,38.49988485630067,1,Low,Middle-Aged,0,4.120478413367618,0.5,4.235812613809864,4.206942925468264
8953,1975,Postgraduate,0.3041052105281954,2013-05-06,94,27,0,5,0,0,3,2,1,0,3,8,0,0,35791.0,Alone,3,4,1,35,6,5.833333333333333,0.2575342465753424,6.279452054794521,0.9554973821989527,5.573734729493891,34.686850884930564,1,Middle,Middle-Aged,0,2.473887658604142,0.65,2.8467518324897396,2.632533058918366
8650,1988,Graduate,0.4681261383522017,2013-03-18,31,5,6,10,6,5,10,1,1,0,3,4,0,0,54162.0,Alone,2,3,1,42,5,8.4,0.084931506849315,6.586301369863013,0.7591514143094843,6.376871880199668,39.68498946502207,1,Middle,Middle-Aged,0,3.9396016335486665,0.5,4.011825631429626,3.933954771090871
10862,1970,Postgraduate,0.2570622477768651,2012-08-17,6,179,8,83,19,11,26,5,1,2,9,2,0,0,30522.0,Partner,1,3,1,326,17,19.176470588235293,0.0164383561643835,7.238356164383562,2.348599545798637,45.037850113550334,280.28265909390115,0,Middle,Middle-Aged,0,5.490440479265497,0.1,5.015931734315298,5.383175273455848
6941,1981,Graduate,0.2669726081211385,2013-07-14,92,17,8,12,11,15,32,1,2,1,2,7,0,0,31632.0,Alone,0,1,0,95,6,15.833333333333334,0.2520547945205479,6.095890410958904,0.9842696629213484,15.584269662921349,96.9851031998046,0,Middle,Middle-Aged,0,2.578789717992243,0.35,2.8467518324897396,2.691692010707325
10708,1988,Undergraduate,0.314676261562087,2013-12-28,50,10,6,11,0,4,2,1,1,0,3,7,0,0,36975.0,Alone,1,2,1,33,5,6.6,0.136986301369863,5.7534246575342465,0.8690476190476191,5.735714285714286,35.69489324534162,1,Middle,Middle-Aged,0,3.4739374344387737,0.65,3.55227187501566,3.5227062912856875
3641,1986,Graduate,0.1061926359772865,2013-01-20,93,10,2,15,2,1,6,2,2,0,3,6,0,0,13624.0,Partner,1,3,1,36,7,5.142857142857143,0.2547945205479452,6.572602739726027,1.0650270946227596,5.47728220091705,34.0866008481795,1,Low,Middle-Aged,0,2.5556081080942668,0.65,2.8467518324897396,2.666158530435197
3469,1987,Postgraduate,0.2924627691868147,2012-09-06,94,19,18,33,24,1,8,3,3,0,3,9,0,0,34487.0,Alone,2,3,1,103,9,11.444444444444445,0.2575342465753424,6.942465753424658,1.2963693764798736,14.836227308602998,92.32983436138086,0,Middle,Middle-Aged,0,2.70838100103505,0.25,2.8503511652139566,2.8128373054964175
5063,1987,Graduate,0.241411021034963,2012-12-18,76,41,5,129,10,3,3,3,4,1,4,9,0,0,28769.0,Alone,1,2,1,191,12,15.916666666666666,0.2082191780821917,6.7095890410958905,1.7884850959575336,28.46672111065741,177.15606469810214,0,Low,Middle-Aged,0,3.3948880832350277,0.25,3.197847478408631,3.324740595136791
4376,1970,Undergraduate,0.2722045641227099,2014-02-15,27,10,24,15,13,1,30,1,2,1,3,7,0,1,32218.0,Alone,0,1,0,93,7,13.285714285714286,0.073972602739726,5.682191780821918,1.2319189971070394,16.36692381870781,101.8557705913798,0,Middle,Middle-Aged,0,6.579511160336157,0.1,6.581286618603224,6.321421470785798
8461,1972,Graduate,0.3961644226991893,2014-03-10,3,14,0,1,0,0,1,1,1,0,2,7,0,0,46102.0,Alone,3,4,1,16,4,4.0,0.0082191780821917,5.684931506849315,0.7036144578313253,2.814457831325301,17.515128339444733,1,Middle,Middle-Aged,0,4.531972985036319,0.5,4.474162566212702,4.523277676605339
944,1972,Graduate,0.4861522802757044,2013-01-08,6,121,103,69,8,44,48,1,4,2,7,4,0,0,56181.0,Partner,1,3,1,393,14,28.071428571428573,0.0164383561643835,6.843835616438357,2.0456365092073656,57.42393915132105,357.3646237642287,0,Middle,Middle-Aged,0,5.3837051123878945,0.1,5.257727553509641,5.420984104806249
4381,1981,Postgraduate,0.3993875218742188,2013-08-18,56,163,2,40,8,11,11,7,3,1,6,6,0,0,46463.0,Partner,2,4,1,235,17,13.823529411764708,0.1534246575342465,6.098630136986301,2.7875112309074574,38.53324348607368,239.80274192839568,0,Middle,Middle-Aged,0,4.201303717189686,0.1,3.696302674217124,4.157627413043608
3376,1980,Postgraduate,0.4781257812220992,2013-12-13,9,125,6,73,8,4,19,1,3,1,6,4,0,0,55282.0,Alone,1,2,1,235,11,21.363636363636363,0.0246575342465753,5.906849315068493,1.8622448979591837,39.784322820037104,247.58854523775912,0,Middle,Middle-Aged,0,4.9918586808748335,0.1,4.848966099521303,4.981252565355869
