ID,Year_Birth,Education,Income,Dt_Customer,Recency,MntWines,MntFruits,MntMeatProducts,MntFishProducts,MntSweetProducts,MntGoldProds,NumDealsPurchases,NumWebPurchases,NumCatalogPurchases,NumStorePurchases,NumWebVisitsMonth,Complain,Response,IncomeRaw,Living_With,Children,Family_Size,Is_Parent,TotalSpend,TotalPurchases,AvgPurchaseValue,RecencyYears,CustomerSinceYears,AvgFrequencyRate,CustomerValue,CLV,Churn,IncomeBracket,AgeGroup,Segment,SatisfactionScore,ChurnScore,PredictedSatisfaction_RF,PredictedSatisfaction_GB
7106,1953,Postgraduate,0.661896003714153,2014-03-31,73,483,0,591,156,0,12,1,3,5,10,1,0,0,75865.0,Partner,0,2,0,1242,19,65.36842105263158,0.2,5.435616438356164,3.4954637096774195,228.4929435483871,1421.9730657762098,0,High,Senior,2,4.858684766771536,0.1,5.077505197879069,4.936722719867743
5067,2004,Graduate,0.7000107139030748,2014-02-14,11,966,26,282,52,26,26,1,2,7,11,5,0,0,80134.0,Partner,0,2,0,1378,21,65.61904761904762,0.0301369863013698,5.728767123287671,3.66571018651363,240.54041128646583,1496.947698989458,0,High,Young,2,6.5925593935295925,0.1,6.485511064301968,6.516455607823411
4216,1991,Graduate,0.797605442662762,2013-02-22,33,822,114,108,179,137,114,1,7,9,9,3,0,1,91065.0,Alone,0,1,0,1474,26,56.69230769230769,0.0904109589041095,6.646575342465754,3.911788953009068,221.76834295136024,1380.124066946844,0,Very High,Young,2,8.819626509175652,0.0,8.80902041028244,8.895636492536527
1361,1984,Postgraduate,0.7218849326809756,2013-06-04,26,1076,68,103,29,91,68,1,3,4,8,1,0,1,82584.0,Partner,0,2,0,1435,16,89.6875,0.0712328767123287,6.3863013698630136,2.5053625053625055,224.69969969969972,1398.3666886995693,0,High,Middle-Aged,2,8.384003972234508,0.0,8.832111753244055,8.579344548127521
6932,1951,Postgraduate,0.8151226741902075,2013-04-13,77,1285,42,716,55,0,21,0,7,10,5,2,0,0,93027.0,Partner,0,2,0,2119,22,96.3181818181818,0.210958904109589,6.389041095890411,3.4433962264150946,331.66166380789025,2064.0197704200536,0,Very High,Senior,2,5.762538133307879,0.1,5.228808943581519,5.537546505339925
1340,1996,Graduate,0.8140780686404057,2014-04-24,42,551,137,792,179,103,33,1,6,7,13,1,0,0,92910.0,Partner,0,2,0,1795,27,66.48148148148148,0.1150684931506849,5.454794520547946,4.949773982923154,329.06830738322446,2047.8806156235669,0,Very High,Young,2,6.58160051635771,0.1,6.023995739833906,6.4342208641685295
8746,1999,Graduate,0.6580389986071925,2014-04-05,28,800,0,297,0,34,57,2,2,5,10,6,0,0,75433.0,Partner,1,3,1,1188,19,62.526315789473685,0.0767123287671232,5.545205479452055,3.426383399209486,214.2391304347826,1333.267751654064,0,High,Young,2,5.8902981572494415,0.1,6.091063304955856,6.017950860651735
3725,1971,Postgraduate,0.7422502767758293,2013-05-09,1,1248,16,349,43,16,16,1,2,4,9,4,0,1,84865.0,Alone,0,1,0,1688,16,105.5,0.0027397260273972,6.526027397260274,2.4517212426532327,258.65659109991606,1609.689560289125,0,High,Middle-Aged,2,9.224941093474715,0.0,8.944352215079867,9.086773423810335
1137,1974,Graduate,0.709938930752473,2013-12-29,87,398,190,537,61,156,37,1,4,5,7,1,0,0,81246.0,Alone,0,1,0,1379,17,81.11764705882354,0.2383561643835616,5.649315068493151,3.00921435499515,244.1003879728419,1519.1023917524142,0,High,Middle-Aged,2,4.538062843322674,0.1,4.9311883349138785,4.644185601637662
4947,1976,Undergraduate,0.7842755615870861,2012-09-15,44,606,24,974,197,194,64,1,7,7,9,4,0,1,89572.0,Alone,0,1,0,2059,24,85.79166666666667,0.1205479452054794,7.054794520547945,3.4019417475728155,291.8582524271845,1816.312431933305,0,Very High,Middle-Aged,2,8.995152898868819,0.0,8.907581569918026,9.001703545474578
10648,1992,Undergraduate,0.5797471518874325,2012-09-25,78,398,96,447,220,96,32,1,5,7,6,3,0,0,66664.0,Partner,0,2,0,1289,19,67.84210526315789,0.2136986301369863,6.934246575342466,2.7400237060450414,185.88897668905568,1156.837117031419,0,High,Young,2,4.782861627071663,0.1,5.076097289263078,4.868132451317515
7059,1973,Graduate,0.6999214313774508,2014-06-26,47,483,84,398,205,84,241,1,3,7,8,1,0,0,80124.0,Partner,0,2,0,1495,19,78.6842105263158,0.1287671232876712,5.2684931506849315,3.60634425377015,283.76235049401976,1765.929455928237,0,High,Middle-Aged,2,5.72368225647173,0.1,5.882242530355543,5.75639037546706
2416,1979,Postgraduate,0.579015035177315,2014-03-03,83,789,25,420,16,38,0,1,2,8,9,1,0,0,66582.0,Alone,0,1,0,1288,20,64.4,0.2273972602739726,5.484931506849315,3.6463536463536466,234.82517482517488,1461.380244755245,0,High,Middle-Aged,2,4.718327155052953,0.1,4.96167208857383,4.76698104641427
7999,1965,Postgraduate,0.6565033391664583,2013-04-23,17,1239,17,413,23,34,17,1,5,6,5,2,0,1,75261.0,Partner,0,2,0,1743,17,102.52941176470588,0.0465753424657534,6.5260273972602745,2.6049538203190594,267.0843828715365,1662.137976056839,0,High,Senior,2,8.948738469366456,0.0,9.040118425123296,8.992205749973051
3403,1968,Postgraduate,0.689457519374308,2012-09-24,11,1170,19,594,99,76,134,2,2,5,12,6,0,0,78952.0,Partner,1,3,1,2092,21,99.61904761904762,0.0301369863013698,7.120547945205479,2.9492112350904196,293.79761446710273,1828.3816037104573,0,High,Senior,2,7.268257130900409,0.1,6.54942055637297,6.933087578284304
10965,1965,Graduate,0.6631459590728902,2013-02-22,72,983,20,389,240,50,40,1,3,5,13,6,0,0,76005.0,Partner,0,2,0,1722,22,78.27272727272727,0.1972602739726027,6.53972602739726,3.3640552995391704,263.3137829912023,1638.6725184878233,0,High,Senior,2,5.507136891943626,0.1,5.156319061530759,5.366825656417172
11088,1981,Postgraduate,0.6866897610799614,2013-04-21,83,1396,0,322,46,35,17,1,4,9,4,6,0,0,78642.0,Partner,1,3,1,1816,18,100.88888888888889,0.2273972602739726,6.350684931506849,2.834339948231234,285.95340811044,1779.564996998912,0,High,Middle-Aged,2,5.1045753414612,0.1,5.062990778726745,5.005222941968383
5140,1995,Postgraduate,0.5591318167208313,2012-08-24,66,1047,0,140,67,38,153,2,4,3,12,8,0,0,64355.0,Partner,1,3,1,1445,21,68.80952380952381,0.1808219178082191,7.0547945205479445,2.976699029126214,204.82524271844665,1274.6825955044324,0,High,Young,2,5.332644938319957,0.1,5.117444352607556,5.151388563872884
6071,1999,Graduate,0.7096800114281632,2013-07-19,77,493,70,324,146,40,84,1,3,7,11,1,0,0,81217.0,Alone,0,1,0,1157,22,52.59090909090909,0.210958904109589,6.123287671232877,3.592841163310962,188.95078299776287,1175.8915614969362,0,High,Young,2,4.852144263068768,0.1,5.030564706641191,4.938453566875727
6036,1969,Postgraduate,0.7802399914288775,2014-03-17,78,1168,92,408,72,129,55,1,5,6,7,1,0,0,89120.0,Partner,0,2,0,1924,19,101.26315789473684,0.2136986301369863,5.46027397260274,3.479678876066232,352.3632714500752,2192.851444730469,0,Very High,Middle-Aged,2,5.383797289859432,0.1,5.207899733075945,5.346546912255519
203,1985,Postgraduate,0.7092514553051676,2013-04-14,47,1288,20,613,80,61,27,1,5,7,9,2,0,0,81169.0,Alone,0,1,0,2089,22,94.95454545454544,0.1287671232876712,6.468493150684932,3.401101228293096,322.9500211774672,2009.804874385393,0,High,Middle-Aged,2,6.455958525873293,0.1,5.943145662661789,6.257008620992985
3711,1954,Postgraduate,0.7004571265311953,2014-03-01,19,1035,134,670,25,38,0,1,6,3,10,3,0,0,80184.0,Partner,0,2,0,1902,20,95.1,0.0520547945205479,5.6657534246575345,3.5299806576402317,335.70116054158603,2089.1586454566477,0,High,Senior,2,6.839252936415776,0.1,6.389224444767656,6.680091511296538
2532,1997,Postgraduate,0.6403699867861862,2014-03-01,95,982,73,351,56,14,175,1,2,4,6,5,0,0,73454.0,Alone,0,1,0,1651,13,127.0,0.2602739726027397,5.457534246575343,2.382028112449799,302.51757028112445,1882.6482349233888,0,High,Young,2,4.376133654875664,0.1,4.881028732951467,4.510471284371443
4943,1963,Graduate,0.6140227134745188,2012-09-30,73,1379,33,216,0,33,66,1,2,4,9,6,0,0,70503.0,Partner,0,2,0,1727,16,107.9375,0.2,6.934246575342465,2.30738838403793,249.0537337020941,1549.9283949676192,0,High,Senior,2,5.147525946421947,0.1,5.048598625344004,5.084864994455506
4322,1968,Postgraduate,0.6797346523338451,2013-11-27,20,881,38,319,16,25,12,1,4,5,10,2,0,0,77863.0,Partner,0,2,0,1291,20,64.55,0.0547945205479452,5.920547945205479,3.3780657103192966,218.0541416011106,1357.009592605074,0,High,Senior,2,6.236969434155276,0.1,6.265591247989896,6.238820616466766
4702,1974,Graduate,0.5366683332738116,2012-08-12,20,1000,155,379,224,17,120,1,4,8,4,8,0,0,61839.0,Alone,0,1,0,1895,17,111.47058823529412,0.0547945205479452,7.213698630136986,2.356627421192556,262.69464489175846,1634.819455510329,0,High,Middle-Aged,2,6.638426903367488,0.1,6.383558569668071,6.523394156082452
2004,1979,Graduate,0.6334505910503195,2013-09-18,65,619,54,260,127,54,54,1,4,7,5,1,0,0,72679.0,Alone,1,2,1,1168,17,68.70588235294117,0.1780821917808219,5.989041095890411,2.8385178408051237,195.02287282708144,1213.6798102549824,0,High,Middle-Aged,2,4.867709965429351,0.1,5.052215617997764,4.838945189549437
6931,1977,Graduate,0.6718688618263633,2014-02-15,19,464,151,292,65,60,30,1,8,3,4,4,0,1,76982.0,Alone,0,1,0,1062,16,66.375,0.0520547945205479,5.704109589041096,2.8049951969260327,186.1815561959654,1158.6579180240572,0,High,Middle-Aged,2,8.199435996777476,0.0,8.478829706593471,8.07379651443154
5547,1992,Postgraduate,0.7360362129923931,2013-08-07,9,1478,19,403,0,19,0,1,7,6,6,3,0,1,84169.0,Partner,0,2,0,1919,20,95.95,0.0246575342465753,6.257534246575342,3.19614711033275,306.67031523642737,1908.491884113493,0,High,Young,2,9.477921139919872,0.0,9.266063617930682,9.296657163869048
10955,1974,Graduate,0.7489911074604477,2014-01-07,68,416,46,925,60,107,46,1,3,6,4,1,0,1,85620.0,Alone,0,1,0,1600,14,114.28571428571428,0.1863013698630137,5.676712328767124,2.466216216216216,281.8532818532818,1754.048808124895,0,High,Middle-Aged,2,7.416189682391254,0.0,7.731639109833493,7.394109131500604
8314,1992,Graduate,0.6979929288239705,2013-04-05,30,557,129,761,29,185,111,1,5,6,7,2,0,0,79908.0,Partner,0,2,0,1772,19,93.26315789473684,0.0821917808219178,6.53972602739726,2.9053204859656474,270.9593632174277,1686.2530213475163,0,High,Young,2,6.394848959019329,0.1,6.199410643638001,6.3586113622451705
3174,1969,Graduate,0.7681957787221885,2013-05-22,61,1492,38,287,50,57,33,1,5,10,4,6,0,1,87771.0,Partner,1,3,1,1957,20,97.85,0.1671232876712328,6.326027397260274,3.1615417929839755,309.356864443482,1925.2110026691391,0,Very High,Middle-Aged,2,8.262743484230585,0.0,8.125583171223221,8.154849404365189
3179,1990,Graduate,0.7143584157708652,2013-06-16,75,249,153,940,58,134,38,0,6,6,7,2,0,0,81741.0,Alone,0,1,0,1572,19,82.73684210526316,0.2054794520547945,6.219178082191781,3.055066079295154,252.76651982378857,1573.0340619613105,0,High,Young,2,5.122861303426319,0.1,5.118681961787468,5.1067726424191315
9058,1965,Graduate,0.6970286775472304,2012-09-23,65,1060,21,530,32,0,224,1,5,11,5,3,0,1,79800.0,Alone,0,1,0,1867,22,84.86363636363636,0.1780821917808219,6.975342465753425,3.1539670070699137,267.65710919088764,1665.7022060393112,0,High,Senior,2,8.194757477999797,0.0,7.9063514262828285,7.981404345384217
7627,1985,Postgraduate,0.8074086639762865,2012-12-12,25,817,183,797,106,163,20,0,5,11,5,2,0,1,92163.0,Partner,0,2,0,2086,21,99.33333333333331,0.0684931506849315,6.865753424657535,3.0586592178770946,303.82681564245803,1890.796021071168,0,Very High,Middle-Aged,2,9.30771031775213,0.0,9.351289334266118,9.25352929512451
4501,1975,Postgraduate,0.608478268633263,2013-11-10,94,292,127,635,132,127,165,1,3,7,9,1,0,0,69882.0,Alone,0,1,0,1478,20,73.9,0.2575342465753424,5.764383561643836,3.4695817490494294,256.40209125475286,1595.6592011592825,0,High,Middle-Aged,2,4.63347062314224,0.1,4.968427105986265,4.754315915576963
7972,1965,Graduate,0.6354773043819862,2013-09-17,79,400,32,519,71,75,54,1,3,4,9,1,0,0,72906.0,Alone,0,1,0,1151,17,67.70588235294117,0.2164383561643835,5.953424657534247,2.855499309710078,193.33410032213527,1203.1701245773222,0,High,Senior,2,4.514776765623621,0.1,4.991602976640629,4.7556699970485115
988,1975,Graduate,0.7092425270526052,2014-05-07,84,410,0,592,147,22,22,1,6,4,7,3,0,0,81168.0,Partner,0,2,0,1193,18,66.27777777777777,0.2301369863013698,5.304109589041095,3.3935950413223144,224.91993801652893,1399.7372910022907,0,High,Middle-Aged,2,4.490935574707075,0.1,4.912647785853296,4.582303294332786
10972,1959,Graduate,0.6300489268240419,2014-03-10,52,625,35,169,58,17,35,1,4,3,6,1,0,0,72298.0,Alone,0,1,0,939,14,67.07142857142857,0.1424657534246575,5.55068493150685,2.5222112537018755,169.16831194471865,1052.7799214826816,0,High,Senior,2,4.793638197688721,0.1,4.948316732813267,4.864623260534346
10156,1985,Graduate,0.7362772758115781,2013-06-03,56,215,63,507,231,31,190,1,8,4,7,3,0,0,84196.0,Alone,1,2,1,1237,20,61.85,0.1534246575342465,6.306849315068493,3.17115551694179,196.13596872284973,1220.6069055027765,0,High,Middle-Aged,2,5.319692979374572,0.1,5.2848973169820805,5.397029342754671
4299,1970,Graduate,0.6182011356737259,2012-09-21,28,1001,17,572,93,125,17,7,11,11,5,7,0,1,70971.0,Partner,1,3,1,1825,34,53.6764705882353,0.0767123287671232,7.082191780821917,4.800773694390716,257.688588007737,1603.665416596586,0,High,Middle-Aged,2,9.72580889315955,0.0,9.184658936579982,9.447348910369628
10727,1980,Postgraduate,0.601353523088461,2013-11-19,43,1181,107,199,39,30,30,2,7,3,13,8,0,0,69084.0,Partner,1,3,1,1586,25,63.44,0.1178082191780822,5.879452054794521,4.252096924510718,269.7530288909599,1678.745678258843,0,High,Middle-Aged,2,6.246324423322375,0.1,5.9910522425415635,6.14039607746403
9624,1968,Postgraduate,0.5692475268740401,2014-06-13,46,603,45,207,36,18,54,1,3,4,6,1,0,0,65488.0,Partner,0,2,0,963,14,68.78571428571429,0.1260273972602739,5.306849315068493,2.6381001548786784,181.4636035105834,1129.2968290554647,0,High,Senior,2,4.960712937435872,0.1,5.71891667864757,5.134312119540314
8923,1983,Graduate,0.7337862933466661,2013-04-18,12,514,22,732,42,198,79,1,6,7,7,3,0,1,83917.0,Alone,0,1,0,1587,21,75.57142857142857,0.0328767123287671,6.553424657534246,3.20443143812709,242.16346153846155,1507.0483774038462,0,High,Middle-Aged,2,9.148263775871913,0.0,8.953366360487983,9.06474880074746
6945,1962,Graduate,0.7396521552801685,2013-06-04,72,387,20,713,38,54,163,1,9,11,11,5,0,0,84574.0,Alone,0,1,0,1375,32,42.96875,0.1972602739726027,6.260273972602739,5.111597374179431,219.6389496717724,1366.87227963562,0,High,Senior,2,5.745888833559646,0.1,5.1481369848775795,5.502992684034549
1907,1960,Postgraduate,0.5481054248062569,2012-09-28,53,965,69,279,54,41,69,5,8,4,9,7,0,1,63120.0,Alone,1,2,1,1477,26,56.80769230769231,0.1452054794520547,6.994520547945205,3.717195456325891,211.16529573051312,1314.1384512466152,0,High,Senior,2,8.341258206099404,0.0,8.0544289501625,8.172797839852707
701,1981,Graduate,0.642485982643477,2013-11-06,58,707,21,250,85,43,73,2,6,2,8,2,0,0,73691.0,Partner,1,3,1,1179,18,65.5,0.1589041095890411,5.873972602739727,3.06436567164179,200.7159514925373,1249.10937056396,0,High,Middle-Aged,2,5.103256179424063,0.1,5.244898274678676,5.276787721900866
4149,1958,Postgraduate,0.6643512731688154,2014-05-13,57,586,66,653,17,0,26,1,5,9,6,2,0,0,76140.0,Partner,0,2,0,1348,21,64.19047619047619,0.1561643835616438,5.361643835616438,3.9167092488502817,251.41543178334183,1564.6258775632623,0,High,Senior,2,5.457391783136316,0.1,5.322665639108228,5.4461740987158365
2131,1969,Postgraduate,0.5457751508874682,2012-12-30,37,1063,89,102,16,12,25,4,9,4,6,6,0,0,62859.0,Alone,1,2,1,1307,23,56.82608695652174,0.1013698630136986,6.7835616438356166,3.3905492730210014,192.671647819063,1199.0475044119196,0,High,Middle-Aged,2,6.013226033294093,0.1,5.965697534180399,6.048972934796214
1173,1957,Postgraduate,0.6776722259919288,2013-03-10,73,1200,105,758,0,42,147,1,4,2,6,2,0,1,77632.0,Partner,0,2,0,2252,13,173.23076923076923,0.2,6.493150684931507,2.00210970464135,346.8270042194093,2158.3977641717115,0,High,Senior,2,7.8561978185894095,0.0,7.863787595658883,7.736288715722343
4611,1980,Graduate,0.9262258490768186,2013-01-21,36,1009,181,104,202,21,207,0,9,8,13,3,0,1,105471.0,Partner,0,2,0,1724,30,57.46666666666667,0.0986301369863013,6.726027397260274,4.460285132382892,256.31771894093686,1595.1341295492782,0,Very High,Middle-Aged,2,9.210889150035634,0.0,8.9353319706056,9.256484546674532
4248,1970,Postgraduate,0.8664601264240562,2014-02-17,23,1000,19,711,125,115,38,0,4,6,9,1,0,0,98777.0,Alone,0,1,0,2008,19,105.6842105263158,0.0630136986301369,5.6876712328767125,3.3405587668593446,353.04431599229287,2197.0897681578285,0,Very High,Middle-Aged,2,6.786611406613877,0.1,6.338366594265765,6.592054377177673
4673,1973,Postgraduate,0.7104210563908431,2012-10-30,17,1004,12,145,32,12,36,3,10,3,5,5,0,1,81300.0,Partner,1,3,1,1241,21,59.095238095238095,0.0465753424657534,7.005479452054795,2.9976535001955416,177.14704732107938,1102.4337384800465,0,High,Middle-Aged,2,8.700522974005747,0.0,8.847931254689433,8.765606148648365
4910,1977,Graduate,0.5983089889646798,2012-08-30,81,1132,134,384,175,134,115,1,11,5,13,7,0,0,68743.0,Alone,0,1,0,2074,30,69.13333333333334,0.2219178082191781,6.997260273972603,4.287392325763508,296.4017227877839,1844.5876704487423,0,High,Middle-Aged,2,6.077420472862234,0.1,5.2076885575334515,5.810972768969444
6327,1977,Graduate,0.5718277918645762,2013-12-19,87,565,32,435,28,32,54,1,2,8,6,1,0,0,65777.0,Partner,0,2,0,1146,17,67.41176470588235,0.2383561643835616,5.676712328767123,2.9946911196911197,201.87741312741312,1256.337458819456,0,High,Middle-Aged,2,4.3175620410714135,0.1,4.86922580324428,4.472362068032162
9826,1982,Postgraduate,0.760035355880147,2012-09-12,96,899,102,838,133,102,40,1,5,6,10,2,0,1,86857.0,Alone,0,1,0,2114,22,96.0909090909091,0.2630136986301369,6.920547945205479,3.1789390340459227,305.46714172604914,1901.0042116337916,0,Very High,Middle-Aged,2,7.682635833234157,0.0,7.65876334731821,7.743204421657038
10767,1999,Postgraduate,0.6795739437877218,2014-05-16,40,760,40,480,0,40,26,1,3,5,12,1,0,0,77845.0,Partner,0,2,0,1346,21,64.0952380952381,0.1095890410958904,5.4,3.888888888888889,249.2592592592593,1551.2074358083516,0,High,Young,2,5.864525336207084,0.1,5.9313963335076325,5.848751665755256
7279,1979,Postgraduate,0.6048533980929252,2013-09-30,3,260,86,559,63,9,67,1,4,6,4,2,0,0,69476.0,Partner,0,2,0,1044,15,69.6,0.0082191780821917,6.126027397260273,2.4485688729874777,170.42039355992844,1060.571962257914,0,High,Middle-Aged,2,6.12867729220279,0.1,6.433610148645153,6.170592365576437
143,1980,Graduate,0.5310435341594942,2013-08-25,73,466,0,224,119,49,99,1,5,3,4,2,0,0,61209.0,Alone,0,1,0,957,13,73.61538461538461,0.2,6.0328767123287665,2.1548592188919167,158.6307901907357,987.2020883929628,0,High,Middle-Aged,2,4.248691131113849,0.1,4.69318929512724,4.45142839648732
6384,1988,Graduate,0.6186564765544087,2014-02-11,30,909,12,278,0,12,242,3,5,2,11,8,0,0,71022.0,Alone,1,2,1,1453,21,69.19047619047619,0.0821917808219178,5.684931506849315,3.693975903614458,255.58795180722893,1590.592592325825,0,High,Middle-Aged,2,6.206389045875089,0.1,6.134444779407732,6.1941261914457755
8029,1998,Postgraduate,0.7903021320667118,2014-04-29,27,1184,32,352,21,16,16,1,3,4,7,1,0,1,90247.0,Alone,0,1,0,1621,15,108.06666666666666,0.073972602739726,5.482191780821918,2.7361319340329837,295.6846576711644,1840.125181295222,0,Very High,Young,2,8.47925197777007,0.0,8.888580299739692,8.651632387633898
6988,1996,Graduate,0.6269597514374486,2013-01-10,93,656,80,455,52,107,93,2,8,4,8,4,0,0,71952.0,Partner,1,3,1,1443,22,65.5909090909091,0.2547945205479452,6.6,3.3333333333333335,218.63636363636363,1360.6329169825112,0,High,Young,2,4.737836004807157,0.1,4.950941619399439,4.780091794223226
3336,1958,Postgraduate,0.5771668868968964,2013-11-21,96,712,0,45,0,0,191,3,2,4,5,7,0,0,66375.0,Partner,1,3,1,948,14,67.71428571428571,0.2630136986301369,5.728767123287671,2.4438067910090866,165.480631276901,1029.8304924833135,0,High,Senior,2,3.7434991838197,0.25,4.45196750192765,4.00346530297504
10479,1985,Postgraduate,0.6686189778936465,2012-12-07,64,749,40,294,121,160,147,1,3,2,5,1,0,0,76618.0,Partner,0,2,0,1511,11,137.36363636363637,0.1753424657534246,6.772602739726027,1.624190938511327,223.1047734627832,1388.4410335980372,0,High,Middle-Aged,2,4.876087873398135,0.1,5.019645753040571,4.835786922479674
3619,1970,Undergraduate,0.7640352130281061,2012-09-23,19,345,25,501,63,138,80,1,5,3,8,2,0,1,87305.0,Alone,0,1,0,1152,17,67.76470588235294,0.0520547945205479,7.101369863013699,2.3939043209876543,162.22222222222223,1009.552536231884,0,Very High,Middle-Aged,2,8.341321706135354,0.0,8.460921839620411,8.239316273459554
10936,1975,Graduate,0.6290846755473019,2013-02-13,79,597,166,597,172,166,249,1,5,6,4,3,0,0,72190.0,Partner,0,2,0,1947,16,121.6875,0.2164383561643835,6.545205479452055,2.4445374633737966,297.4696525742989,1851.2336848463065,0,High,Middle-Aged,2,5.211361918045215,0.1,5.107457183259337,5.168156717125855
6086,1965,Graduate,0.7023409878218635,2013-11-23,62,445,25,706,80,76,48,1,6,5,12,2,0,0,80395.0,Partner,0,2,0,1380,24,57.5,0.1698630136986301,5.816438356164384,4.126236457842675,237.25859632595385,1476.5240814884598,0,High,Senior,2,5.537514489786428,0.1,5.288066318460158,5.5596589724227945
10430,1983,Graduate,0.7853648083996999,2013-10-09,22,1126,28,211,37,28,42,3,4,3,4,5,0,0,89694.0,Alone,2,3,1,1472,14,105.14285714285714,0.0602739726027397,6.049315068493151,2.3143115942028984,243.33333333333331,1514.328804347826,0,Very High,Middle-Aged,2,6.019856666080143,0.1,6.26876644081048,6.069109578422999
7875,1959,Graduate,0.6276115138745044,2014-04-29,46,967,0,617,43,50,0,1,4,8,13,2,0,1,72025.0,Partner,0,2,0,1677,26,64.5,0.1260273972602739,5.4301369863013695,4.788092835519677,308.8319878910192,1921.9445546604225,0,High,Senior,2,8.698951860213068,0.0,8.708976174659993,8.749754903832736
7072,1983,Graduate,0.5866040498553623,2013-03-29,69,432,79,341,177,136,170,2,8,5,4,4,0,0,67432.0,Partner,1,3,1,1335,19,70.26315789473684,0.1890410958904109,6.452054794520548,2.944798301486199,206.91082802547768,1287.6617540155078,0,High,Middle-Aged,2,5.042937290437079,0.1,5.096964319679967,4.9654288835708105
5564,1979,Graduate,0.5459805006964037,2012-08-09,26,509,133,497,78,24,97,2,7,5,6,4,0,0,62882.0,Partner,1,3,1,1338,20,66.9,0.0712328767123287,7.205479452054795,2.7756653992395437,185.6920152091255,1155.6113727475615,0,High,Middle-Aged,2,6.137085925995419,0.1,6.1503106022401335,6.195377505744456
3560,1962,Graduate,0.7331345309096103,2013-05-12,57,901,31,345,75,31,191,1,4,4,11,1,0,0,83844.0,Partner,0,2,0,1574,20,78.7,0.1561643835616438,6.364383561643836,3.142488161859664,247.31381833835556,1539.1004335192497,0,High,Senior,2,5.614554372110621,0.1,5.328566756169452,5.556737741388822
6974,1982,Postgraduate,0.7295543016320845,2013-12-31,89,518,42,742,55,56,84,1,6,10,5,2,0,0,83443.0,Partner,0,2,0,1497,22,68.04545454545455,0.2438356164383561,5.638356164383562,3.901846452866861,265.50291545189503,1652.2960787964253,0,High,Middle-Aged,2,4.8851806688684105,0.1,4.972822827972102,4.907154158357229
3667,1979,Graduate,0.707314024499125,2013-02-28,20,778,178,689,41,27,44,1,8,5,11,8,0,1,80952.0,Partner,0,2,0,1757,25,70.28,0.0547945205479452,6.665753424657534,3.7505137690094537,263.5861076859844,1640.3672683348525,0,High,Middle-Aged,2,9.34351614447446,0.0,9.0622051749372,9.195034854214866
7723,1989,Graduate,0.6586996892968108,2014-05-02,56,709,93,374,104,80,80,1,8,6,6,3,0,0,75507.0,Partner,0,2,0,1440,21,68.57142857142857,0.1534246575342465,5.394520547945206,3.892839004570848,266.937531742001,1661.224081966127,0,High,Young,2,5.56851684604744,0.1,5.322665639108228,5.519654143002054
6406,1998,Postgraduate,0.6835023749151815,2013-10-28,13,647,107,391,175,67,40,1,6,4,10,3,0,0,78285.0,Partner,0,2,0,1427,21,67.95238095238095,0.0356164383561643,6.021917808219178,3.4872611464968153,236.96769790718835,1474.713742359655,0,High,Young,2,6.5908100699586045,0.1,6.472705946324327,6.499594575327084
5331,1987,Graduate,0.6540391414592336,2012-09-11,8,587,51,898,247,0,86,1,3,6,7,2,0,0,74985.0,Partner,0,2,0,1869,17,109.94117647058825,0.021917808219178,7.164383561643835,2.3728489483747612,260.8738049713193,1623.487878772134,0,High,Middle-Aged,2,6.90254608515109,0.1,6.556470609247283,6.7250492649797655
1915,1961,Postgraduate,0.6893414520909967,2013-12-12,57,794,115,243,150,0,205,1,8,5,6,3,0,0,78939.0,Partner,0,2,0,1507,20,75.35,0.1561643835616438,5.778082191780822,3.4613560929350404,260.8131816026553,1623.110603237677,0,High,Senior,2,5.551148562021201,0.1,5.322665639108228,5.556737741388822
4964,1968,Postgraduate,0.6474768758258633,2014-01-26,90,680,11,392,75,0,0,1,2,11,4,1,0,0,74250.0,Partner,0,2,0,1158,18,64.33333333333333,0.2465753424657534,5.564383561643836,3.2348596750369274,208.109305760709,1295.1202034230298,0,High,Senior,2,4.313450925840765,0.1,4.87515012641469,4.467768569701573
10736,1981,Graduate,0.6296917967215456,2013-09-12,28,522,0,522,227,120,134,2,6,9,5,2,0,0,72258.0,Alone,1,2,1,1525,22,69.31818181818181,0.0767123287671232,6.106849315068493,3.6025123373710186,249.71960520412745,1554.072292483469,0,High,Middle-Aged,2,6.3793610954124915,0.1,6.166467146345662,6.310812010430156
3194,1984,Postgraduate,0.6226206206921181,2014-04-05,86,412,12,546,78,182,0,1,4,4,10,1,0,0,71466.0,Alone,0,1,0,1230,19,64.73684210526316,0.2356164383561644,5.386301369863014,3.5274669379450656,228.35707019328584,1421.1274893294706,0,High,Middle-Aged,2,4.534543712298134,0.1,4.937458379659173,4.584824522301165
6543,1955,Postgraduate,0.5456680118567193,2013-01-15,45,521,168,706,80,76,61,1,3,6,4,2,0,0,62847.0,Partner,0,2,0,1612,14,115.14285714285714,0.1232876712328767,6.717808219178083,2.084013050570962,239.9592169657422,1493.330770356053,0,High,Senior,2,5.598957943926191,0.1,5.945874311527848,5.573299256769424
