ID,Year_Birth,Education,Income,Dt_Customer,Recency,MntWines,MntFruits,MntMeatProducts,MntFishProducts,MntSweetProducts,MntGoldProds,NumDealsPurchases,NumWebPurchases,NumCatalogPurchases,NumStorePurchases,NumWebVisitsMonth,Complain,Response,IncomeRaw,Living_With,Children,Family_Size,Is_Parent,TotalSpend,TotalPurchases,AvgPurchaseValue,RecencyYears,CustomerSinceYears,AvgFrequencyRate,CustomerValue,CLV,Churn,IncomeBracket,AgeGroup,Segment,SatisfactionScore,ChurnScore
6919,1988,Undergraduate,0.2186886182636334,2013-06-04,39,4,7,15,13,9,15,3,2,1,3,6,0,0,26224.0,Partner,1,3,1,63,9,7.0,0.1068493150684931,6.350684931506849,1.417169974115617,9.92018981880932,61.73601035844244,0,Low,Middle-Aged,0,3.9938470513553463,0.4
3537,1991,Graduate,0.2621245669797507,2012-08-17,57,31,3,31,2,8,4,3,3,0,4,8,0,0,31089.0,Partner,1,3,1,79,10,7.9,0.1561643835616438,7.098630136986301,1.4087225009648785,11.12890775762254,69.2581873080731,0,Middle,Young,0,3.632615830722832,0.4
10277,1971,Graduate,0.253124888396843,2013-02-21,27,36,0,2,0,0,4,1,1,0,3,7,0,0,30081.0,Alone,1,2,1,42,5,8.4,0.073972602739726,6.6657534246575345,0.7501027538018906,6.300863131935881,39.211966573741485,1,Middle,Middle-Aged,0,4.035843107388597,0.5
2453,1970,Graduate,0.545310881754223,2012-08-31,83,526,28,135,10,21,99,3,5,3,12,5,0,0,62807.0,Partner,1,3,1,819,23,35.608695652173914,0.2273972602739726,6.989041095890411,3.290866326930616,117.18345746765976,729.264185080872,0,High,Middle-Aged,1,4.444627661394046,0.1
7972,1965,Graduate,0.6354773043819862,2013-09-17,79,400,32,519,71,75,54,1,3,4,9,1,0,0,72906.0,Alone,0,1,0,1151,17,67.70588235294117,0.2164383561643835,5.953424657534247,2.855499309710078,193.33410032213527,1203.1701245773222,0,High,Senior,2,4.514776765623621,0.1
895,1958,Postgraduate,0.5333470233205956,2012-12-09,69,410,16,114,0,5,49,3,5,2,10,5,0,0,61467.0,Partner,2,4,1,594,20,29.7,0.1890410958904109,6.7534246575342465,2.9614604462474645,87.95537525354969,547.3699653849545,0,High,Senior,1,4.398401683611276,0.1
1177,1976,Postgraduate,0.4275561587086176,2013-01-26,77,80,3,26,4,2,14,4,3,1,3,7,0,0,49618.0,Partner,2,4,1,129,11,11.727272727272728,0.210958904109589,6.6000000000000005,1.6666666666666663,19.545454545454543,121.63662251610806,0,Middle,Middle-Aged,0,3.255439955902297,0.25
7141,1996,Postgraduate,0.1799757151530302,2012-12-29,15,88,10,46,2,3,64,4,5,1,2,10,0,1,21888.0,Alone,1,2,1,213,12,17.75,0.0410958904109589,6.846575342465754,1.7527010804321728,31.110444177671067,193.60866466151677,0,Low,Young,0,7.26536685507059,0.0
7232,1983,Graduate,0.3633709510374629,2014-02-11,99,55,0,6,2,0,4,2,1,1,3,5,0,0,42429.0,Alone,1,2,1,67,7,9.571428571428571,0.2712328767123287,5.495890410958904,1.273678963110668,12.190927218344964,75.86742015800424,1,Middle,Middle-Aged,0,2.4405829139429076,0.5
8477,1966,Graduate,0.2180279275740152,2013-03-11,61,5,1,13,3,5,1,1,1,0,3,7,0,0,26150.0,Alone,3,4,1,28,5,5.6,0.1671232876712328,6.523287671232877,0.7664846703065938,4.292314153716926,26.712225864178368,1,Low,Senior,0,3.2045416045066184,0.65
2457,1985,Undergraduate,0.259553230241777,2012-10-26,23,8,4,5,15,2,11,2,1,0,3,7,0,0,30801.0,Partner,1,3,1,45,6,7.5,0.0630136986301369,7.0,0.8571428571428571,6.428571428571428,40.00672966476644,1,Middle,Middle-Aged,0,4.19163737300761,0.5
988,1975,Graduate,0.7092425270526052,2014-05-07,84,410,0,592,147,22,22,1,6,4,7,3,0,0,81168.0,Partner,0,2,0,1193,18,66.27777777777777,0.2301369863013698,5.304109589041095,3.3935950413223144,224.91993801652893,1399.7372910022907,0,High,Middle-Aged,2,4.490935574707075,0.1
7930,1979,Postgraduate,0.2245187671868861,2013-08-19,74,101,13,76,20,18,40,2,3,1,6,6,0,0,26877.0,Alone,0,1,0,268,12,22.333333333333332,0.2027397260273972,6.046575342465753,1.9845944721341189,44.32260987766198,275.8315266641713,0,Low,Middle-Aged,0,3.5158781839891007,0.25
4587,1954,Postgraduate,0.3863790578907896,2013-07-18,90,162,25,53,16,0,10,1,3,1,7,3,0,0,45006.0,Alone,0,1,0,266,12,22.166666666666668,0.2465753424657534,6.090410958904109,1.970310391363023,43.67521367521368,271.8026059085842,0,Middle,Senior,0,3.1290195778804386,0.25
6682,1983,Undergraduate,0.1539945001964215,2012-12-11,41,2,8,1,4,7,15,1,1,0,3,8,0,0,18978.0,Partner,1,3,1,37,5,7.4,0.1123287671232876,6.824657534246576,0.7326374949819349,5.421517462866318,33.73956187928717,1,Low,Middle-Aged,0,3.694266172076494,0.65
6222,1977,Graduate,0.1861004964108424,2013-10-28,28,25,0,8,2,0,2,2,2,0,3,7,0,0,22574.0,Partner,3,5,1,37,7,5.285714285714286,0.0767123287671232,5.980821917808219,1.170407695831425,6.186440677966102,38.49988485630067,1,Low,Middle-Aged,0,4.120478413367618,0.5
10299,1979,Postgraduate,0.4152530266776186,2012-11-09,73,389,91,248,64,49,41,3,6,3,13,5,0,1,48240.0,Alone,0,1,0,882,25,35.28,0.2,6.824657534246575,3.663187474909675,129.23725411481334,804.278204798143,0,Middle,Middle-Aged,1,7.24025566343506,0.0
3083,1984,Graduate,0.393798435770151,2013-07-26,88,215,13,87,17,17,24,5,6,2,5,7,0,0,45837.0,Partner,2,4,1,373,18,20.72222222222222,0.2410958904109589,6.073972602739726,2.963464140730717,61.40956247180874,382.1682300553038,0,Middle,Middle-Aged,1,3.618682693802621,0.25
8953,1975,Postgraduate,0.3041052105281954,2013-05-06,94,27,0,5,0,0,3,2,1,0,3,8,0,0,35791.0,Alone,3,4,1,35,6,5.833333333333333,0.2575342465753424,6.279452054794521,0.9554973821989527,5.573734729493891,34.686850884930564,1,Middle,Middle-Aged,0,2.473887658604142,0.65
8650,1988,Graduate,0.4681261383522017,2013-03-18,31,5,6,10,6,5,10,1,1,0,3,4,0,0,54162.0,Alone,2,3,1,42,5,8.4,0.084931506849315,6.586301369863013,0.7591514143094843,6.376871880199668,39.68498946502207,1,Middle,Middle-Aged,0,3.9396016335486665,0.5
10862,1970,Postgraduate,0.2570622477768651,2012-08-17,6,179,8,83,19,11,26,5,1,2,9,2,0,0,30522.0,Partner,1,3,1,326,17,19.176470588235293,0.0164383561643835,7.238356164383562,2.348599545798637,45.037850113550334,280.28265909390115,0,Middle,Middle-Aged,0,5.490440479265497,0.1
2782,1971,Postgraduate,0.4707510446055498,2013-07-11,23,352,0,27,10,0,15,3,6,1,7,6,0,0,54456.0,Partner,1,3,1,404,17,23.764705882352946,0.0630136986301369,6.293150684931507,2.7013495864170656,64.19677840661733,399.5138247430486,0,Middle,Middle-Aged,1,5.1552299346543675,0.1
6941,1981,Graduate,0.2669726081211385,2013-07-14,92,17,8,12,11,15,32,1,2,1,2,7,0,0,31632.0,Alone,0,1,0,95,6,15.833333333333334,0.2520547945205479,6.095890410958904,0.9842696629213484,15.584269662921349,96.9851031998046,0,Middle,Middle-Aged,0,2.578789717992243,0.35
10972,1959,Graduate,0.6300489268240419,2014-03-10,52,625,35,169,58,17,35,1,4,3,6,1,0,0,72298.0,Alone,0,1,0,939,14,67.07142857142857,0.1424657534246575,5.55068493150685,2.5222112537018755,169.16831194471865,1052.7799214826816,0,High,Senior,2,4.793638197688721,0.1
10708,1988,Undergraduate,0.314676261562087,2013-12-28,50,10,6,11,0,4,2,1,1,0,3,7,0,0,36975.0,Alone,1,2,1,33,5,6.6,0.136986301369863,5.7534246575342465,0.8690476190476191,5.735714285714286,35.69489324534162,1,Middle,Middle-Aged,0,3.4739374344387737,0.65
6583,1965,Undergraduate,0.6330577479375736,2013-06-03,54,390,22,323,104,35,107,1,6,8,6,3,0,0,72635.0,Partner,0,2,0,981,21,46.714285714285715,0.147945205479452,6.3123287671232875,3.326822916666667,155.41015625000003,967.1592168393344,0,High,Senior,1,5.182260466086167,0.1
3641,1986,Graduate,0.1061926359772865,2013-01-20,93,10,2,15,2,1,6,2,2,0,3,6,0,0,13624.0,Partner,1,3,1,36,7,5.142857142857143,0.2547945205479452,6.572602739726027,1.0650270946227596,5.47728220091705,34.0866008481795,1,Low,Middle-Aged,0,2.5556081080942668,0.65
10156,1985,Graduate,0.7362772758115781,2013-06-03,56,215,63,507,231,31,190,1,8,4,7,3,0,0,84196.0,Alone,1,2,1,1237,20,61.85,0.1534246575342465,6.306849315068493,3.17115551694179,196.13596872284973,1220.6069055027765,0,High,Middle-Aged,2,5.319692979374572,0.1
4299,1970,Graduate,0.6182011356737259,2012-09-21,28,1001,17,572,93,125,17,7,11,11,5,7,0,1,70971.0,Partner,1,3,1,1825,34,53.6764705882353,0.0767123287671232,7.082191780821917,4.800773694390716,257.688588007737,1603.665416596586,0,High,Middle-Aged,2,9.72580889315955,0.0
3469,1987,Postgraduate,0.2924627691868147,2012-09-06,94,19,18,33,24,1,8,3,3,0,3,9,0,0,34487.0,Alone,2,3,1,103,9,11.444444444444445,0.2575342465753424,6.942465753424658,1.2963693764798736,14.836227308602998,92.32983436138086,0,Middle,Middle-Aged,0,2.70838100103505,0.25
5063,1987,Graduate,0.241411021034963,2012-12-18,76,41,5,129,10,3,3,3,4,1,4,9,0,0,28769.0,Alone,1,2,1,191,12,15.916666666666666,0.2082191780821917,6.7095890410958905,1.7884850959575336,28.46672111065741,177.15606469810214,0,Low,Middle-Aged,0,3.3948880832350277,0.25
10727,1980,Postgraduate,0.601353523088461,2013-11-19,43,1181,107,199,39,30,30,2,7,3,13,8,0,0,69084.0,Partner,1,3,1,1586,25,63.44,0.1178082191780822,5.879452054794521,4.252096924510718,269.7530288909599,1678.745678258843,0,High,Middle-Aged,2,6.246324423322375,0.1
9624,1968,Postgraduate,0.5692475268740401,2014-06-13,46,603,45,207,36,18,54,1,3,4,6,1,0,0,65488.0,Partner,0,2,0,963,14,68.78571428571429,0.1260273972602739,5.306849315068493,2.6381001548786784,181.4636035105834,1129.2968290554647,0,High,Senior,2,4.960712937435872,0.1
5156,1980,Undergraduate,0.5422663476304417,2014-01-15,13,129,129,259,168,121,83,5,6,3,12,4,0,0,62466.0,Partner,1,3,1,889,26,34.19230769230769,0.0356164383561643,5.8054794520547945,4.478527607361963,153.13119395941482,952.9766213297904,0,High,Middle-Aged,1,6.365239506772688,0.1
4376,1970,Undergraduate,0.2722045641227099,2014-02-15,27,10,24,15,13,1,30,1,2,1,3,7,0,1,32218.0,Alone,0,1,0,93,7,13.285714285714286,0.073972602739726,5.682191780821918,1.2319189971070394,16.36692381870781,101.8557705913798,0,Middle,Middle-Aged,0,6.579511160336157,0.1
8923,1983,Graduate,0.7337862933466661,2013-04-18,12,514,22,732,42,198,79,1,6,7,7,3,0,1,83917.0,Alone,0,1,0,1587,21,75.57142857142857,0.0328767123287671,6.553424657534246,3.20443143812709,242.16346153846155,1507.0483774038462,0,High,Middle-Aged,2,9.148263775871913,0.0
8461,1972,Graduate,0.3961644226991893,2014-03-10,3,14,0,1,0,0,1,1,1,0,2,7,0,0,46102.0,Alone,3,4,1,16,4,4.0,0.0082191780821917,5.684931506849315,0.7036144578313253,2.814457831325301,17.515128339444733,1,Middle,Middle-Aged,0,4.531972985036319,0.5
6945,1962,Graduate,0.7396521552801685,2013-06-04,72,387,20,713,38,54,163,1,9,11,11,5,0,0,84574.0,Alone,0,1,0,1375,32,42.96875,0.1972602739726027,6.260273972602739,5.111597374179431,219.6389496717724,1366.87227963562,0,High,Senior,2,5.745888833559646,0.1
944,1972,Graduate,0.4861522802757044,2013-01-08,6,121,103,69,8,44,48,1,4,2,7,4,0,0,56181.0,Partner,1,3,1,393,14,28.071428571428573,0.0164383561643835,6.843835616438357,2.0456365092073656,57.42393915132105,357.3646237642287,0,Middle,Middle-Aged,0,5.3837051123878945,0.1
1907,1960,Postgraduate,0.5481054248062569,2012-09-28,53,965,69,279,54,41,69,5,8,4,9,7,0,1,63120.0,Alone,1,2,1,1477,26,56.80769230769231,0.1452054794520547,6.994520547945205,3.717195456325891,211.16529573051312,1314.1384512466152,0,High,Senior,2,8.341258206099404,0.0
701,1981,Graduate,0.642485982643477,2013-11-06,58,707,21,250,85,43,73,2,6,2,8,2,0,0,73691.0,Partner,1,3,1,1179,18,65.5,0.1589041095890411,5.873972602739727,3.06436567164179,200.7159514925373,1249.10937056396,0,High,Middle-Aged,2,5.103256179424063,0.1
3856,1970,Graduate,0.5504356987250455,2012-10-05,78,571,50,142,33,50,159,4,4,5,13,2,0,0,63381.0,Partner,1,3,1,1005,26,38.65384615384615,0.2136986301369863,6.906849315068493,3.764379214597382,145.5077350257834,905.533785225842,0,High,Middle-Aged,1,4.911092780312202,0.1
4149,1958,Postgraduate,0.6643512731688154,2014-05-13,57,586,66,653,17,0,26,1,5,9,6,2,0,0,76140.0,Partner,0,2,0,1348,21,64.19047619047619,0.1561643835616438,5.361643835616438,3.9167092488502817,251.41543178334183,1564.6258775632623,0,High,Senior,2,5.457391783136316,0.1
2131,1969,Postgraduate,0.5457751508874682,2012-12-30,37,1063,89,102,16,12,25,4,9,4,6,6,0,0,62859.0,Alone,1,2,1,1307,23,56.82608695652174,0.1013698630136986,6.7835616438356166,3.3905492730210014,192.671647819063,1199.0475044119196,0,High,Middle-Aged,2,6.013226033294093,0.1
2942,1974,Graduate,0.3944144851969572,2013-05-07,20,305,3,27,4,3,144,2,5,4,4,5,0,0,45906.0,Alone,1,2,1,486,15,32.4,0.0547945205479452,6.47945205479452,2.3150105708245245,75.00634249471459,466.7846504733891,0,Middle,Middle-Aged,1,5.191584729429419,0.1
1173,1957,Postgraduate,0.6776722259919288,2013-03-10,73,1200,105,758,0,42,147,1,4,2,6,2,0,1,77632.0,Partner,0,2,0,2252,13,173.23076923076923,0.2,6.493150684931507,2.00210970464135,346.8270042194093,2158.3977641717115,0,High,Senior,2,7.8561978185894095,0.0
4381,1981,Postgraduate,0.3993875218742188,2013-08-18,56,163,2,40,8,11,11,7,3,1,6,6,0,0,46463.0,Partner,2,4,1,235,17,13.823529411764708,0.1534246575342465,6.098630136986301,2.7875112309074574,38.53324348607368,239.80274192839568,0,Middle,Middle-Aged,0,4.201303717189686,0.1
4611,1980,Graduate,0.9262258490768186,2013-01-21,36,1009,181,104,202,21,207,0,9,8,13,3,0,1,105471.0,Partner,0,2,0,1724,30,57.46666666666667,0.0986301369863013,6.726027397260274,4.460285132382892,256.31771894093686,1595.1341295492782,0,Very High,Middle-Aged,2,9.210889150035634,0.0
3376,1980,Postgraduate,0.4781257812220992,2013-12-13,9,125,6,73,8,4,19,1,3,1,6,4,0,0,55282.0,Alone,1,2,1,235,11,21.363636363636363,0.0246575342465753,5.906849315068493,1.8622448979591837,39.784322820037104,247.58854523775912,0,Middle,Middle-Aged,0,4.9918586808748335,0.1
4679,1987,Postgraduate,0.6872968822542052,2014-05-23,42,721,0,152,119,50,50,3,7,6,12,4,0,0,78710.0,Partner,1,3,1,1092,28,39.0,0.1150684931506849,5.375342465753425,5.208970438328236,203.1498470948012,1264.256157758277,0,High,Middle-Aged,1,5.973026413761727,0.1
10928,1968,Graduate,0.5817292239562872,2013-09-16,28,315,4,62,41,31,146,2,7,1,7,5,0,0,66886.0,Partner,1,3,1,599,17,35.23529411764706,0.0767123287671232,6.095890410958904,2.78876404494382,98.2629213483146,611.5165980703468,0,High,Senior,1,5.219467390375893,0.1
4248,1970,Postgraduate,0.8664601264240562,2014-02-17,23,1000,19,711,125,115,38,0,4,6,9,1,0,0,98777.0,Alone,0,1,0,2008,19,105.6842105263158,0.0630136986301369,5.6876712328767125,3.3405587668593446,353.04431599229287,2197.0897681578285,0,Very High,Middle-Aged,2,6.786611406613877,0.1
6728,1995,Graduate,0.2443930573908074,2012-08-27,38,16,0,17,6,3,6,2,1,0,3,9,0,0,29103.0,Partner,1,3,1,48,6,8.0,0.1041095890410958,7.123287671232877,0.8423076923076923,6.7384615384615385,41.93525919732441,1,Low,Young,0,3.8335709122312753,0.5
6661,1984,Graduate,0.5867201171386736,2012-08-12,63,757,80,217,29,80,11,5,9,6,12,6,0,0,67445.0,Partner,1,3,1,1174,32,36.6875,0.1726027397260274,7.095890410958904,4.5096525096525095,165.44787644787644,1029.6266503693134,0,High,Middle-Aged,1,5.772214719431235,0.1
4725,1960,Postgraduate,0.4364665547659012,2014-04-13,71,30,2,25,0,1,9,1,1,1,4,2,0,0,50616.0,Partner,1,3,1,67,7,9.571428571428571,0.1945205479452054,5.405479452054794,1.2949822605169794,12.394830207805374,77.1363633233434,1,Middle,Senior,0,3.114273230822426,0.5
3277,1965,Graduate,0.4258865754794471,2012-08-03,9,219,3,100,26,0,17,2,7,1,5,8,0,0,49431.0,Alone,1,2,1,365,15,24.333333333333332,0.0246575342465753,7.2684931506849315,2.063701470033924,50.21673577082548,312.51225796473227,0,Middle,Senior,0,5.3417397821784895,0.1
2564,1963,Graduate,0.5316595835863004,2014-01-04,87,111,3,28,2,6,15,2,3,1,4,6,0,0,61278.0,Partner,1,3,1,165,10,16.5,0.2383561643835616,5.632876712328767,1.7752918287937742,29.292315175097276,182.2939586945948,0,High,Senior,0,2.992191339127678,0.25
946,1968,Undergraduate,0.2210635334452341,2012-09-22,92,45,47,52,21,20,25,2,3,1,5,6,0,0,26490.0,Partner,0,2,0,210,11,19.09090909090909,0.2520547945205479,6.904109589041096,1.593253968253968,30.416666666666664,189.29110054347825,0,Low,Senior,0,2.9711892143345384,0.25
3867,1957,Postgraduate,0.6368433270240348,2013-08-31,36,410,112,420,0,82,71,1,9,3,13,4,0,0,73059.0,Partner,1,3,1,1095,26,42.11538461538461,0.0986301369863013,6.117808219178082,4.249888042991492,178.9856695029109,1113.8759790153624,0,High,Senior,1,6.006800239333684,0.1
6940,1976,Postgraduate,0.4018070783186315,2013-10-21,86,100,1,39,6,1,76,4,3,2,3,6,0,0,46734.0,Alone,3,4,1,223,12,18.583333333333332,0.2356164383561644,5.841095890410959,2.054409005628518,38.17776735459662,237.59051831817436,0,Middle,Middle-Aged,0,3.1845677706182047,0.25
55,1973,Graduate,0.4867951144601978,2012-12-07,83,509,0,65,7,11,5,4,7,2,9,6,0,0,56253.0,Partner,1,3,1,597,22,27.136363636363637,0.2273972602739726,6.720547945205479,3.273542600896861,88.83204239706482,552.8257008942023,0,Middle,Middle-Aged,1,4.17782304260627,0.1
7093,1995,Graduate,0.1629941787793293,2013-11-14,74,3,6,5,0,2,6,1,0,0,3,7,0,0,19986.0,Partner,1,3,1,22,4,5.5,0.2027397260273972,5.808219178082192,0.6886792452830188,3.7877358490566033,23.57209931296144,1,Low,Young,0,2.8293649566243544,0.65
5084,1985,Graduate,0.5053390950323202,2013-12-25,87,445,53,213,104,98,151,1,6,4,13,4,0,0,58330.0,Alone,1,2,1,1064,24,44.333333333333336,0.2383561643835616,5.66027397260274,4.240077444336883,187.97676669893517,1169.8299960015154,0,High,Middle-Aged,1,4.636956979954677,0.1
1777,1990,Undergraduate,0.2163762008499696,2012-09-07,29,2,2,11,41,7,11,1,2,0,3,8,0,0,25965.0,Partner,0,2,0,74,6,12.333333333333334,0.0794520547945205,7.117808219178082,0.8429561200923787,10.396458814472672,64.69996046289788,0,Low,Young,0,4.074719468107311,0.35
8162,1966,Postgraduate,0.1154512338845041,2013-01-01,88,4,1,11,6,2,2,1,1,0,3,6,0,0,14661.0,Partner,0,2,0,26,5,5.2,0.2410958904109589,6.638356164383562,0.7531985142385472,3.916632274040446,24.374256446374417,1,Low,Senior,0,2.5530189453381436,0.65
10826,1969,Graduate,0.1514231634584479,2012-12-28,77,6,1,7,23,4,19,1,1,1,2,8,0,0,18690.0,Partner,0,2,0,60,5,12.0,0.210958904109589,6.67945205479452,0.7485643970467597,8.982772764561116,55.90221180939473,1,Low,Middle-Aged,0,2.849859081129899,0.65
8754,1984,Postgraduate,0.3869326095496589,2013-05-16,25,14,0,3,0,0,3,1,1,0,2,7,0,0,45068.0,Partner,1,3,1,20,4,5.0,0.0684931506849315,6.441095890410959,0.6210123351765207,3.1050616758826033,19.32363425369408,1,Middle,Middle-Aged,0,4.006430300414572,0.5
1987,1997,Undergraduate,0.1726099067890432,2013-09-25,34,1,10,11,19,3,15,2,2,0,3,6,0,0,21063.0,Alone,1,2,1,59,7,8.428571428571429,0.0931506849315068,6.054794520547945,1.1561085972850678,9.744343891402714,60.641673839268144,1,Low,Young,0,3.9969360208460376,0.5
11007,1978,Postgraduate,0.2451430306060498,2013-05-09,43,26,0,6,0,0,2,1,1,0,3,8,0,0,29187.0,Partner,1,3,1,34,5,6.8,0.1178082191780822,6.410958904109589,0.7799145299145299,5.303418803418803,33.00460214604236,1,Low,Middle-Aged,0,3.6433063690331218,0.65
7426,1981,Undergraduate,0.4728402557051533,2013-11-07,76,111,16,37,7,9,18,3,3,1,5,3,0,0,54690.0,Partner,2,4,1,198,12,16.5,0.2082191780821917,5.821917808219179,2.061176470588235,34.00941176470588,211.64971994884908,0,Middle,Middle-Aged,0,3.401512570856311,0.25
9153,1974,Postgraduate,0.5140352130281061,2013-07-29,81,418,61,428,80,51,10,3,7,8,10,5,0,0,59304.0,Partner,1,3,1,1048,28,37.42857142857143,0.2219178082191781,6.084931506849315,4.60153084196308,172.2287257991896,1071.8257003308345,0,High,Middle-Aged,1,4.993032407345765,0.1
10379,1972,Postgraduate,0.5135263026320488,2013-11-08,87,327,9,122,19,14,83,5,5,2,9,6,0,0,59247.0,Alone,2,3,1,574,21,27.333333333333332,0.2383561643835616,5.789041095890411,3.627543776620918,99.15286322763842,617.0549458322187,0,High,Middle-Aged,1,4.00310166949788,0.1
9204,1980,Graduate,0.5803453448091139,2012-09-12,33,371,159,194,58,106,141,4,4,3,6,3,0,0,66731.0,Alone,1,2,1,1029,17,60.52941176470589,0.0904109589041095,7.093150684931507,2.3966782541521825,145.0695249130939,902.8066857902164,0,High,Middle-Aged,1,5.506098359097619,0.1
3197,1990,Graduate,0.6751812435270168,2013-12-16,38,275,59,107,69,101,59,2,6,4,8,4,0,0,77353.0,Partner,1,3,1,670,20,33.5,0.1041095890410958,5.8191780821917805,3.4369114877589455,115.13653483992468,716.5256348255957,0,High,Young,1,5.216196114330382,0.1
2920,1985,Postgraduate,0.4543052033855934,2012-12-01,63,789,0,142,12,9,38,2,2,4,8,8,0,0,52614.0,Alone,1,2,1,990,16,61.875,0.1726027397260274,6.791780821917808,2.355788624445341,145.76442113755547,907.1312119630988,0,Middle,Middle-Aged,1,4.690665720038173,0.1
6961,1984,Graduate,0.2233938073640227,2014-05-22,26,1,1,5,0,3,1,1,1,0,2,8,0,0,26751.0,Partner,2,4,1,11,4,2.75,0.0712328767123287,5.421917808219178,0.7377463365336028,2.0288024254674077,12.625783361161764,1,Low,Middle-Aged,0,3.97385273358437,0.5
4673,1973,Postgraduate,0.7104210563908431,2012-10-30,17,1004,12,145,32,12,36,3,10,3,5,5,0,1,81300.0,Partner,1,3,1,1241,21,59.095238095238095,0.0465753424657534,7.005479452054795,2.9976535001955416,177.14704732107938,1102.4337384800465,0,High,Middle-Aged,2,8.700522974005747,0.0
9937,1989,Graduate,0.612540623549159,2014-01-02,75,187,81,149,25,43,91,1,2,2,12,1,0,0,70337.0,Alone,0,1,0,576,17,33.88235294117647,0.2054794520547945,5.671232876712328,2.9975845410628024,101.56521739130436,632.0676748582231,0,High,Young,1,4.066863899143916,0.1
8779,1995,Undergraduate,0.307265811935288,2013-06-16,13,56,4,76,17,1,18,4,4,1,3,9,0,1,36145.0,Partner,1,3,1,172,12,14.333333333333334,0.0356164383561643,6.389041095890411,1.8782161234991424,26.921097770154375,167.53723478633754,0,Middle,Young,0,7.27468702163733,0.0
9596,1990,Postgraduate,0.5675243741294953,2013-12-23,19,365,32,117,34,110,6,1,3,3,13,2,0,0,65295.0,Alone,0,1,0,664,20,33.2,0.0520547945205479,5.852054794520548,3.417602996254682,113.46441947565545,706.1196110161212,0,High,Young,1,5.667664982823241,0.1
2891,1973,Graduate,0.5927288311131744,2013-10-18,51,595,23,123,10,23,154,2,8,9,4,6,0,0,68118.0,Alone,1,2,1,928,23,40.34782608695652,0.1397260273972602,5.9452054794520555,3.868663594470046,156.0921658986175,971.4035463834904,0,High,Middle-Aged,1,5.317712187930609,0.1
4910,1977,Graduate,0.5983089889646798,2012-08-30,81,1132,134,384,175,134,115,1,11,5,13,7,0,0,68743.0,Alone,0,1,0,2074,30,69.13333333333334,0.2219178082191781,6.997260273972603,4.287392325763508,296.4017227877839,1844.5876704487423,0,High,Middle-Aged,2,6.077420472862234,0.1
75,1992,Undergraduate,0.3509606799757152,2013-07-25,32,34,11,137,179,61,45,1,8,1,5,8,0,0,41039.0,Partner,0,2,0,467,15,31.133333333333333,0.0876712328767123,6.23013698630137,2.4076517150395778,74.95822339489885,466.48519236836063,0,Middle,Young,0,4.884879555794717,0.1
10120,1965,Graduate,0.3322738473625942,2013-10-24,84,116,6,82,6,6,41,2,3,1,6,5,0,0,38946.0,Partner,1,3,1,257,12,21.416666666666668,0.2301369863013698,5.838356164383561,2.0553730642890664,44.01923979352417,273.94357300614126,0,Middle,Senior,0,3.264864590270115,0.25
6327,1977,Graduate,0.5718277918645762,2013-12-19,87,565,32,435,28,32,54,1,2,8,6,1,0,0,65777.0,Partner,0,2,0,1146,17,67.41176470588235,0.2383561643835616,5.676712328767123,2.9946911196911197,201.87741312741312,1256.337458819456,0,High,Middle-Aged,2,4.3175620410714135,0.1
10142,1986,Postgraduate,0.5780686404056997,2013-03-07,99,372,18,126,47,48,78,2,5,2,11,4,0,0,66476.0,Alone,1,2,1,689,20,34.45,0.2712328767123287,6.4301369863013695,3.110353642948445,107.15168299957394,666.8337534271318,0,High,Middle-Aged,1,3.76649439038634,0.1
9826,1982,Postgraduate,0.760035355880147,2012-09-12,96,899,102,838,133,102,40,1,5,6,10,2,0,1,86857.0,Alone,0,1,0,2114,22,96.0909090909091,0.2630136986301369,6.920547945205479,3.1789390340459227,305.46714172604914,1901.0042116337916,0,Very High,Middle-Aged,2,7.682635833234157,0.0
10767,1999,Postgraduate,0.6795739437877218,2014-05-16,40,760,40,480,0,40,26,1,3,5,12,1,0,0,77845.0,Partner,0,2,0,1346,21,64.0952380952381,0.1095890410958904,5.4,3.888888888888889,249.2592592592593,1551.2074358083516,0,High,Young,2,5.864525336207084,0.1
7279,1979,Postgraduate,0.6048533980929252,2013-09-30,3,260,86,559,63,9,67,1,4,6,4,2,0,0,69476.0,Partner,0,2,0,1044,15,69.6,0.0082191780821917,6.126027397260273,2.4485688729874777,170.42039355992844,1060.571962257914,0,High,Middle-Aged,2,6.12867729220279,0.1
7230,1970,Postgraduate,0.4364219135030892,2012-10-04,98,459,0,24,6,0,4,6,4,5,7,6,0,1,50611.0,Alone,1,2,1,493,22,22.40909090909091,0.2684931506849315,6.854794520547945,3.2094324540367705,71.92046362909673,447.5803960092796,0,Middle,Middle-Aged,1,6.100473034300054,0.0
143,1980,Graduate,0.5310435341594942,2013-08-25,73,466,0,224,119,49,99,1,5,3,4,2,0,0,61209.0,Alone,0,1,0,957,13,73.61538461538461,0.2,6.0328767123287665,2.1548592188919167,158.6307901907357,987.2020883929628,0,High,Middle-Aged,2,4.248691131113849,0.1
450,1968,Postgraduate,0.3623531302453484,2013-07-12,90,67,15,80,17,11,80,3,1,4,4,3,0,0,42315.0,Partner,1,3,1,270,12,22.5,0.2465753424657534,6.1068493150684935,1.9650067294751008,44.21265141318977,275.1472255544502,0,Middle,Senior,0,3.1328049993783136,0.25
